,title,price,num_sold,shipping_type,condition,condition_description,num_reviews,pos_feedback_pct,return_days
6440,apple iphone x 64gb 256gb at&t sprint t-mobile unlocked verizon very good,206.99,50 sold,,very good - refurbished,"“devices come in very good physical condition. the screen will typically show light scratches. expect minor amounts of wear in the form of scratches, minor dents and/or black markings on the housing. at&t / sprint / t-mobile: selecting one of these options means you will receive a device compatible with the carrier you have selected. devices in these categories are not compatible with other carriers. unlocked: selecting this option means you will receive a gsm unlocked phone that is compatible with gsm carriers such as at&t & t-mobile. gsm unlocked devices will not work with cdma carriers such as sprint & verizon.  verizon: selecting this option means you will receive a verizon unlocked device. these devices are compatible with all cdma+gsm carriers, except sprint, this includes international service providers.  please reference listing for further details.”",54837.0,99.4,60 days returns
6441,"new & sealed apple iphone 6s 64gb 128gb fully unlocked 4.7"" smartphone rose gold",209.66,,free 3 day shipping,new,,59.0,100.0,30 days returns
6442,apple iphone 6s - 16gb - space gray (cricket) a1633 (cdma + gsm),60.0,,,used,,1.0,100.0,Seller does not accept returns
6443,apple iphone 7 - 32gb - silver (unlocked) (a1778) b 8382,105.0,,free 3 day shipping,used,,3470.0,100.0,30 days returns
6444,apple iphone 11 a2111 64gb black! unlocked device! free fast delivery clean imei,326.9,,free 3 day shipping,used,“unlocked device! free fast delivery! 100% battery health! good condition! clean imei! no cracks! check all details and see real pictures!”,1516.0,100.0,30 days returns
6445,apple iphone 8 - 64gb - gold (verizon),175.0,,,used,,1783.0,100.0,Seller does not accept returns
6446,"new apple iphone 7 plus - 32gb - black (gsm unlocked) a1784 (gsm) at&t, t-mobile",199.95,,,open box,"“this iphone was a demo at a store, or customer/carrier return in open-box condition. the iphone might contain some signs of handling or wear. 100% tested and fully functional.”",8282.0,100.0,30 days returns
6447,apple iphone 6 64gb gold a1549 (at&t) reduced price nw4785,51.25,,,used,"“fully working (minor issues)
fully working with one or more issues that warrant a discount. none of these issues affect the phone's functionality. 


issues are the following:

bright spots on lcd (see photo 3)

cosmetic condition:
fair:
the screen will have many light scratches and/or areas of obvious deep scratches. the body may have many deep scratches, large dents, corner dings, and other signs of heavy wear.

included:
device and battery only

not included:
manual, sd card, sim card, charger

this device's functionality is fully guaranteed. if issues are found, other than those mentioned in this listing, we replace or refund free!”",136919.0,98.8,30 days returns
6448,apple iphone xr - 64gb - (unlocked) - works great but badesnn  (#v259),192.99,,,for parts or not working,,5442.0,100.0,30 days returns
6449,apple iphone xs 512gb black - unlocked at&t t-mobile verizon 7510873,298.0,,,used,"“this is a used device with real photos of the exact, unique item you will actually receive! ~ it is guaranteed to be completely free of lcd screen burn or shadows, compatible with the advertised carrier(s), and comes with a 30 day money back guarantee. please check with your cellular carrier to verify full compatibility.”",80257.0,99.7,30 days returns
6450,apple iphone xs 512gb black - unlocked at&t t-mobile verizon 7512364,298.0,,,used,"“this is a used device with real photos of the exact, unique item you will actually receive! ~ it is guaranteed to be completely free of lcd screen burn or shadows, compatible with the advertised carrier(s), and comes with a 30 day money back guarantee. please check with your cellular carrier to verify full compatibility.”",80257.0,99.7,30 days returns
6451,apple iphone 8 - 64gb - space grey - unlocked - excellent condition ,160.0,,,used,"“used, excellent condition. no cracks or dents. 85% + battery health”",498.0,97.8,30 days returns
6452,"apple iphone 5 (a1428) 16gb, verizon",25.5,,,used,,132945.0,99.7,30 days returns
6453,apple iphone 11 - 64gb - white (unlocked) a2111 - excellent condition + otterbox,450.0,,,open box,,2.0,100.0,Seller does not accept returns
6454,"new apple iphone 8 64gb fully unlocked 4.7"" smartphone a1863 (cdma+gsm)",309.79,,,new,,72.0,96.4,30 days returns
6455,apple iphone 5s (a1533) 16gb space gray unlocked excellent condition reset oem,50.0,,,used,,229.0,100.0,Seller does not accept returns
6456,"iphone x / xs 5.8"" clear case tpu bumper hard pc back crystal hd transparent new",20.49,,,new,,80.0,100.0,30 days returns
6457,iphone xs max screen protector tempered glass protective shockproof premium 2 pc,13.29,,,new,,487.0,95.8,60 days returns
6458,apple iphone 7 - 32gb - black (unlocked) a1660 (cdma + gsm) factory unlocked a,141.69,,,open box,,2253.0,99.4,30 days returns
6459,apple iphone x 64gb unlocked at&t verizon t-mobile boost spectrum 4g lte,198.0,,,used,“phones are in good cosmetic condition. our devices are professionally tested and cleaned to the highest standards. select your own device color and carrier. no accessories included.”,5157.0,99.3,30 days returns
6460,apple iphone 6 plus 16gb 64gb (gsm unlocked/verizon/ at&t/sprint) clean imei 4g,91.08,,,used,“phones are in fair condition. phonecheck certified - same day shipping”,6203.0,99.9,30 days returns
6461,"apple iphone, model a1532 for parts or repair",29.94,,,for parts or not working,,96.0,100.0,Seller does not accept returns
6462,apple iphone 11 a2111 64gb black! unlocked device! free fast delivery clean imei,326.9,,free 3 day shipping,used,“unlocked device! free fast delivery! 100% battery health! good condition! clean imei! no cracks! check all details and see real pictures!”,1516.0,100.0,30 days returns
6463,apple iphone xr 64gb factory unlocked smartphone 4g lte ios - good condition,180.0,,,used,"“these phones are in good cosmetic condition and may show moderate cosmetic imperfections on housing and screen. fully functional, professionally tested and cleaned to ensure perfect working functionality.”",4131.0,99.2,30 days returns
6464,apple iphone 8 - 64gb - gold (verizon),175.0,,,used,,1783.0,100.0,Seller does not accept returns
6465,sealed apple iphone 6s unlocked smartphone at&t t-mobile verizon sprint - gray,219.59,,,new,,190.0,98.6,30 days returns
6466,apple iphone 6 a5149 unlocked 16gb grey 356,20.0,,,for parts or not working,,850.0,96.5,Seller does not accept returns
6467,new & sealed apple iphone 6s 64gb unlocked gold smartphone at&t t-mobile,221.89,,,new,,145.0,97.1,30 days returns
6468,sealed & new apple iphone 8 fully unlocked 64gb silver smartphone gsm/cdma,309.79,,,new,,72.0,96.4,30 days returns
6469,new apple iphone 6s 128gb unlocked space gray smartphone gsm/cdma,238.89,,,new,,145.0,97.1,60 days returns
6470,"new apple iphone 7 plus - 32gb - black (gsm unlocked) a1784 (gsm) at&t, t-mobile",199.95,,,open box,"“this iphone was a demo at a store, or customer/carrier return in open-box condition. the iphone might contain some signs of handling or wear. 100% tested and fully functional.”",8282.0,100.0,30 days returns
6471,"iphone x / xs 5.8"" clear case tpu bumper hard pc back crystal hd transparent new",20.49,,,new,,80.0,100.0,30 days returns
6472,iphone xs max screen protector tempered glass protective shockproof premium 2 pc,13.29,,,new,,487.0,95.8,60 days returns
6473,apple iphone 7 - 128gb - black (unlocked) a1778 (gsm) unlocked smartphone,170.93,,,used,,2253.0,99.4,30 days returns
6474,apple iphone xr (global version) a2105 (gsm unlocked) 64gb white (very good),275.99,,,very good - refurbished,"“this item is in very good condition, and shows only minimal wear (such as light scratches). it is backed by a one year warranty. it is fully functional and has been professionally refurbished, inspected and cleaned to very good condition. this product has been determined fully functional by our industry leading 30+ point functionality inspection. ul approved power adapter and charging cable are included. this product will not come in its original packaging; headphones, sim card and manual will not be included.”",1956.0,99.4,30 days returns
6475,apple iphone 6 64gb gold a1549 (at&t) reduced price nw4785,51.25,,,used,"“fully working (minor issues)
fully working with one or more issues that warrant a discount. none of these issues affect the phone's functionality. 


issues are the following:

bright spots on lcd (see photo 3)

cosmetic condition:
fair:
the screen will have many light scratches and/or areas of obvious deep scratches. the body may have many deep scratches, large dents, corner dings, and other signs of heavy wear.

included:
device and battery only

not included:
manual, sd card, sim card, charger

this device's functionality is fully guaranteed. if issues are found, other than those mentioned in this listing, we replace or refund free!”",136919.0,98.8,30 days returns
6476,apple iphone 7 - 128gb - matte black(unlocked) ,84.15,,,used,"“phones are in good condition. devices are ready to activate. clean esn. phonecheck certified. select your own device gb, color and carrier. please see below for more info. if you have any questions, please do not hesitate to contact us.”",6203.0,99.9,30 days returns
6477,apple iphone xr - 64gb - (unlocked) - works great but badesnn  (#v259),192.99,,,for parts or not working,,5442.0,100.0,30 days returns
6478,apple iphone xs 512gb black - unlocked at&t t-mobile verizon 7510873,298.0,,,used,"“this is a used device with real photos of the exact, unique item you will actually receive! ~ it is guaranteed to be completely free of lcd screen burn or shadows, compatible with the advertised carrier(s), and comes with a 30 day money back guarantee. please check with your cellular carrier to verify full compatibility.”",80257.0,99.7,30 days returns
6479,apple iphone xs 512gb black - unlocked at&t t-mobile verizon 7512364,298.0,,,used,"“this is a used device with real photos of the exact, unique item you will actually receive! ~ it is guaranteed to be completely free of lcd screen burn or shadows, compatible with the advertised carrier(s), and comes with a 30 day money back guarantee. please check with your cellular carrier to verify full compatibility.”",80257.0,99.7,30 days returns
